,transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date,Name,gender,past_3_years_bike_related_purchases,Age,job_title,job_industry_category,wealth_segment,owns_car,tenure
7104,10467,53,1300,11/25/2017,1,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,35470,Sisely Strelitzer,Female,0,32.15,Physical Therapy Assistant,Financial Services,Affluent Customer,Yes,9
7105,16192,39,1300,11/4/2017,1,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,40336,Sisely Strelitzer,Female,0,32.15,Physical Therapy Assistant,Financial Services,Affluent Customer,Yes,9
7106,17440,3,1300,9/29/2017,1,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,38258,Sisely Strelitzer,Female,0,32.15,Physical Therapy Assistant,Financial Services,Affluent Customer,Yes,9
7107,17927,78,1300,5/8/2017,1,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,41533,Sisely Strelitzer,Female,0,32.15,Physical Therapy Assistant,Financial Services,Affluent Customer,Yes,9
7108,1982,19,1301,12/18/2017,1,Approved,OHM Cycles,Road,high,large,12.01,7.21,39880,Trix ,Female,17,31.43,Structural Analysis Engineer,Health,Mass Customer,No,9
7109,5620,67,1301,8/2/2017,0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,38647,Trix ,Female,17,31.43,Structural Analysis Engineer,Health,Mass Customer,No,9
7110,9772,72,1301,1/9/2017,0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,42710,Trix ,Female,17,31.43,Structural Analysis Engineer,Health,Mass Customer,No,9
7111,10556,27,1301,1/13/2017,0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,36334,Trix ,Female,17,31.43,Structural Analysis Engineer,Health,Mass Customer,No,9
7112,10670,43,1301,2/17/2017,0,Approved,Solex,Standard,medium,medium,1151.96,649.49,36498,Trix ,Female,17,31.43,Structural Analysis Engineer,Health,Mass Customer,No,9
7113,12386,23,1301,2/16/2017,1,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,34244,Trix ,Female,17,31.43,Structural Analysis Engineer,Health,Mass Customer,No,9
7114,12940,99,1301,8/5/2017,1,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89,34556,Trix ,Female,17,31.43,Structural Analysis Engineer,Health,Mass Customer,No,9
7115,14336,58,1301,4/9/2017,0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,42295,Trix ,Female,17,31.43,Structural Analysis Engineer,Health,Mass Customer,No,9
7116,1621,14,1302,5/15/2017,0,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,40303,Ericka Eggers,Female,29,24.99,Biostatistician I,Financial Services,Affluent Customer,Yes,2
7117,1703,55,1302,1/31/2017,1,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,36146,Ericka Eggers,Female,29,24.99,Biostatistician I,Financial Services,Affluent Customer,Yes,2
7118,3046,48,1302,12/1/2017,0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,41009,Ericka Eggers,Female,29,24.99,Biostatistician I,Financial Services,Affluent Customer,Yes,2
7119,5656,96,1302,2/22/2017,1,Approved,WeareA2B,Road,low,small,1172.78,1043.77,38002,Ericka Eggers,Female,29,24.99,Biostatistician I,Financial Services,Affluent Customer,Yes,2
7120,5832,16,1302,6/16/2017,0,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,35160,Ericka Eggers,Female,29,24.99,Biostatistician I,Financial Services,Affluent Customer,Yes,2
7121,6011,81,1302,5/22/2017,1,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,36145,Ericka Eggers,Female,29,24.99,Biostatistician I,Financial Services,Affluent Customer,Yes,2
7122,9615,61,1302,4/27/2017,1,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,40487,Ericka Eggers,Female,29,24.99,Biostatistician I,Financial Services,Affluent Customer,Yes,2
7123,13037,17,1302,3/21/2017,1,Approved,Solex,Standard,high,medium,1024.66,614.8,39880,Ericka Eggers,Female,29,24.99,Biostatistician I,Financial Services,Affluent Customer,Yes,2
7124,13786,60,1302,5/11/2017,0,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,42172,Ericka Eggers,Female,29,24.99,Biostatistician I,Financial Services,Affluent Customer,Yes,2
7125,14528,77,1302,10/15/2017,1,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,41533,Ericka Eggers,Female,29,24.99,Biostatistician I,Financial Services,Affluent Customer,Yes,2
7126,15655,76,1302,5/6/2017,0,Approved,WeareA2B,Standard,low,medium,642.31,513.85,37873,Ericka Eggers,Female,29,24.99,Biostatistician I,Financial Services,Affluent Customer,Yes,2
7127,18348,47,1302,1/10/2017,1,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,38991,Ericka Eggers,Female,29,24.99,Biostatistician I,Financial Services,Affluent Customer,Yes,2
7128,19088,55,1302,11/5/2017,0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,33259,Ericka Eggers,Female,29,24.99,Biostatistician I,Financial Services,Affluent Customer,Yes,2
7129,7185,53,1303,1/20/2017,1,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,35470,Nollie Guilliatt,Male,64,51.02,,Argiculture,Mass Customer,No,15
7130,9286,78,1303,10/15/2017,1,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,38193,Nollie Guilliatt,Male,64,51.02,,Argiculture,Mass Customer,No,15
7131,9911,9,1303,1/6/2017,1,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,33549,Nollie Guilliatt,Male,64,51.02,,Argiculture,Mass Customer,No,15
7132,12590,68,1303,10/21/2017,1,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,40410,Nollie Guilliatt,Male,64,51.02,,Argiculture,Mass Customer,No,15
7133,15339,71,1303,5/11/2017,1,Approved,Solex,Standard,high,large,1842.92,1105.75,34996,Nollie Guilliatt,Male,64,51.02,,Argiculture,Mass Customer,No,15
7134,16476,70,1303,12/20/2017,0,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,42105,Nollie Guilliatt,Male,64,51.02,,Argiculture,Mass Customer,No,15
7135,472,2,1304,2/9/2017,1,Approved,Giant Bicycles,Road,low,small,590.26,525.33,40487,Emmy Lumbly,Male,23,45.47,Administrative Assistant III,,High Net Worth,No,11
7136,1334,0,1304,1/18/2017,1,Approved,Solex,Standard,medium,medium,71.49,53.62,41245,Emmy Lumbly,Male,23,45.47,Administrative Assistant III,,High Net Worth,No,11
7137,1798,21,1304,8/2/2017,0,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,41701,Emmy Lumbly,Male,23,45.47,Administrative Assistant III,,High Net Worth,No,11
7138,4221,27,1304,1/15/2017,0,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,34527,Emmy Lumbly,Male,23,45.47,Administrative Assistant III,,High Net Worth,No,11
7139,5326,0,1304,9/30/2017,1,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,38647,Emmy Lumbly,Male,23,45.47,Administrative Assistant III,,High Net Worth,No,11
7140,7585,61,1304,12/27/2017,1,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,33429,Emmy Lumbly,Male,23,45.47,Administrative Assistant III,,High Net Worth,No,11
7141,9,67,1305,8/10/2017,0,Approved,Solex,Standard,medium,large,1071.23,380.74,33455,Averil Gentiry,Male,97,53.18,Executive Secretary,Financial Services,High Net Worth,Yes,6
7142,48,81,1305,6/10/2017,1,Approved,Solex,Standard,medium,medium,1151.96,649.49,41009,Averil Gentiry,Male,97,53.18,Executive Secretary,Financial Services,High Net Worth,Yes,6
7143,1803,21,1305,4/22/2017,0,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,38693,Averil Gentiry,Male,97,53.18,Executive Secretary,Financial Services,High Net Worth,Yes,6
7144,5048,0,1305,2/13/2017,0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,39298,Averil Gentiry,Male,97,53.18,Executive Secretary,Financial Services,High Net Worth,Yes,6
7145,9526,90,1305,4/7/2017,1,Approved,Solex,Standard,low,medium,945.04,507.58,40618,Averil Gentiry,Male,97,53.18,Executive Secretary,Financial Services,High Net Worth,Yes,6
7146,3497,12,1306,8/16/2017,0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,38216,Doyle Oleksinski,Male,13,67.08,Occupational Therapist,Health,Affluent Customer,Yes,13
7147,4179,85,1306,6/12/2017,0,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,36145,Doyle Oleksinski,Male,13,67.08,Occupational Therapist,Health,Affluent Customer,Yes,13
7148,13701,100,1306,6/30/2017,1,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,33364,Doyle Oleksinski,Male,13,67.08,Occupational Therapist,Health,Affluent Customer,Yes,13
7149,15910,73,1306,3/4/2017,1,Approved,Solex,Standard,medium,medium,1945.43,333.18,38859,Doyle Oleksinski,Male,13,67.08,Occupational Therapist,Health,Affluent Customer,Yes,13
7150,18321,2,1306,6/14/2017,1,Approved,Solex,Standard,medium,medium,71.49,53.62,41167,Doyle Oleksinski,Male,13,67.08,Occupational Therapist,Health,Affluent Customer,Yes,13
7151,826,2,1307,9/20/2017,0,Approved,Giant Bicycles,Road,low,small,590.26,525.33,36668,Emlyn Musgrave,Female,73,52.67,Dental Hygienist,Health,High Net Worth,Yes,10
7152,2767,0,1307,8/19/2017,1,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,33552,Emlyn Musgrave,Female,73,52.67,Dental Hygienist,Health,High Net Worth,Yes,10
7153,7917,12,1307,5/23/2017,0,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,41533,Emlyn Musgrave,Female,73,52.67,Dental Hygienist,Health,High Net Worth,Yes,10
7154,8202,41,1307,3/14/2017,0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,34586,Emlyn Musgrave,Female,73,52.67,Dental Hygienist,Health,High Net Worth,Yes,10
7155,8530,81,1307,3/20/2017,1,Approved,Solex,Standard,medium,medium,1151.96,649.49,40672,Emlyn Musgrave,Female,73,52.67,Dental Hygienist,Health,High Net Worth,Yes,10
7156,9895,14,1307,7/30/2017,1,Approved,Solex,Standard,high,large,1842.92,1105.75,38193,Emlyn Musgrave,Female,73,52.67,Dental Hygienist,Health,High Net Worth,Yes,10
7157,10742,85,1307,8/8/2017,1,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,33429,Emlyn Musgrave,Female,73,52.67,Dental Hygienist,Health,High Net Worth,Yes,10
7158,12607,1,1307,10/1/2017,0,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,38859,Emlyn Musgrave,Female,73,52.67,Dental Hygienist,Health,High Net Worth,Yes,10
7159,19187,0,1307,6/28/2017,1,Approved,Solex,Road,medium,medium,416.98,312.74,35560,Emlyn Musgrave,Female,73,52.67,Dental Hygienist,Health,High Net Worth,Yes,10
7160,2961,3,1308,8/15/2017,0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,35667,Andrey Conre,Male,34,46.69,Analog Circuit Design manager,,Affluent Customer,Yes,18
7161,8197,57,1308,12/15/2017,0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,35160,Andrey Conre,Male,34,46.69,Analog Circuit Design manager,,Affluent Customer,Yes,18
7162,13306,8,1308,3/3/2017,1,Approved,Solex,Road,medium,small,1703.52,1516.13,41434,Andrey Conre,Male,34,46.69,Analog Circuit Design manager,,Affluent Customer,Yes,18
7163,18515,85,1308,9/28/2017,1,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,36334,Andrey Conre,Male,34,46.69,Analog Circuit Design manager,,Affluent Customer,Yes,18
7164,18851,21,1308,6/6/2017,1,Approved,Solex,Standard,medium,large,1071.23,380.74,39031,Andrey Conre,Male,34,46.69,Analog Circuit Design manager,,Affluent Customer,Yes,18
7165,5098,36,1309,2/23/2017,1,Approved,Solex,Standard,low,medium,945.04,507.58,35052,Adlai Fabry,Male,95,46.12,VP Marketing,,Mass Customer,No,13
7166,10106,96,1309,10/9/2017,1,Approved,WeareA2B,Road,low,small,1172.78,1043.77,37539,Adlai Fabry,Male,95,46.12,VP Marketing,,Mass Customer,No,13
7167,18062,98,1309,7/25/2017,1,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,38002,Adlai Fabry,Male,95,46.12,VP Marketing,,Mass Customer,No,13
7168,18763,21,1309,1/27/2017,1,Approved,Solex,Standard,medium,large,1071.23,380.74,35160,Adlai Fabry,Male,95,46.12,VP Marketing,,Mass Customer,No,13
7169,6253,4,1310,11/1/2017,0,Approved,Solex,Standard,medium,medium,1483.2,99.59,41047,Keane Leebeter,Male,38,36.37,Geological Engineer,Manufacturing,High Net Worth,Yes,13
7170,8692,18,1310,12/10/2017,0,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,42226,Keane Leebeter,Male,38,36.37,Geological Engineer,Manufacturing,High Net Worth,Yes,13
7171,12234,0,1310,1/10/2017,1,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,41064,Keane Leebeter,Male,38,36.37,Geological Engineer,Manufacturing,High Net Worth,Yes,13
7172,13607,0,1310,4/3/2017,0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,33259,Keane Leebeter,Male,38,36.37,Geological Engineer,Manufacturing,High Net Worth,Yes,13
7173,13935,0,1310,3/14/2017,0,Approved,Solex,Standard,medium,medium,478.16,298.72,40487,Keane Leebeter,Male,38,36.37,Geological Engineer,Manufacturing,High Net Worth,Yes,13
7174,1417,8,1311,2/16/2017,1,Approved,Solex,Road,medium,small,1703.52,1516.13,38693,Sharona Cunah,Female,89,38.57,VP Accounting,Financial Services,Mass Customer,Yes,13
7175,2230,99,1311,11/13/2017,1,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89,33364,Sharona Cunah,Female,89,38.57,VP Accounting,Financial Services,Mass Customer,Yes,13
7176,6957,37,1311,8/24/2017,1,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,40336,Sharona Cunah,Female,89,38.57,VP Accounting,Financial Services,Mass Customer,Yes,13
7177,539,38,1312,9/4/2017,1,Approved,Solex,Standard,medium,medium,1577.53,826.51,40618,Magda Baugh,Female,96,28.79,Food Chemist,Health,Affluent Customer,No,8
7178,3757,4,1312,12/4/2017,1,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,38573,Magda Baugh,Female,96,28.79,Food Chemist,Health,Affluent Customer,No,8
7179,8413,56,1312,4/25/2017,0,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,35707,Magda Baugh,Female,96,28.79,Food Chemist,Health,Affluent Customer,No,8
7180,9469,50,1312,6/25/2017,0,Approved,WeareA2B,Standard,medium,small,175.89,131.92,37668,Magda Baugh,Female,96,28.79,Food Chemist,Health,Affluent Customer,No,8
7181,3087,53,1313,9/23/2017,0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,35470,Hughie Laboune,Male,59,37.23,Analyst Programmer,Property,Mass Customer,No,22
7182,4810,69,1313,1/18/2017,0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,33879,Hughie Laboune,Male,59,37.23,Analyst Programmer,Property,Mass Customer,No,22
7183,7986,75,1313,2/15/2017,0,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,38859,Hughie Laboune,Male,59,37.23,Analyst Programmer,Property,Mass Customer,No,22
7184,8484,89,1313,12/23/2017,1,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,34079,Hughie Laboune,Male,59,37.23,Analyst Programmer,Property,Mass Customer,No,22
7185,11813,40,1313,12/5/2017,0,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,38750,Hughie Laboune,Male,59,37.23,Analyst Programmer,Property,Mass Customer,No,22
7186,15489,64,1313,9/14/2017,0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,41047,Hughie Laboune,Male,59,37.23,Analyst Programmer,Property,Mass Customer,No,22
7187,17634,72,1313,7/17/2017,0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,42710,Hughie Laboune,Male,59,37.23,Analyst Programmer,Property,Mass Customer,No,22
7188,4614,75,1314,8/19/2017,0,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,41922,De Eilhart,Female,25,53.2,Clinical Specialist,Health,Mass Customer,Yes,6
7189,10808,58,1314,8/2/2017,0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,42172,De Eilhart,Female,25,53.2,Clinical Specialist,Health,Mass Customer,Yes,6
7190,14805,67,1314,8/12/2017,0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,42710,De Eilhart,Female,25,53.2,Clinical Specialist,Health,Mass Customer,Yes,6
7191,16966,49,1314,12/3/2017,0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,41064,De Eilhart,Female,25,53.2,Clinical Specialist,Health,Mass Customer,Yes,6
7192,19811,48,1314,4/18/2017,1,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,35707,De Eilhart,Female,25,53.2,Clinical Specialist,Health,Mass Customer,Yes,6
7193,196,19,1315,12/21/2017,1,Approved,OHM Cycles,Road,high,large,12.01,7.21,36334,Ebba Comport,Female,46,49.87,,IT,Mass Customer,Yes,12
7194,1273,90,1315,5/7/2017,0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,36367,Ebba Comport,Female,46,49.87,,IT,Mass Customer,Yes,12
7195,4499,87,1315,2/14/2017,1,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4,35667,Ebba Comport,Female,46,49.87,,IT,Mass Customer,Yes,12
7196,5473,90,1315,9/13/2017,0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,41434,Ebba Comport,Female,46,49.87,,IT,Mass Customer,Yes,12
7197,6679,79,1315,10/4/2017,1,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,35455,Ebba Comport,Female,46,49.87,,IT,Mass Customer,Yes,12
7198,14414,70,1315,11/18/2017,0,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,41922,Ebba Comport,Female,46,49.87,,IT,Mass Customer,Yes,12
7199,16684,94,1315,12/25/2017,0,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,34556,Ebba Comport,Female,46,49.87,,IT,Mass Customer,Yes,12
7200,16970,2,1315,1/19/2017,0,Approved,Solex,Standard,medium,medium,71.49,53.62,41701,Ebba Comport,Female,46,49.87,,IT,Mass Customer,Yes,12
7201,1590,19,1316,4/11/2017,0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,38258,Steven Castellaccio,Male,79,33.16,Recruiter,Retail,High Net Worth,Yes,18
7202,6421,95,1316,2/5/2017,0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,33429,Steven Castellaccio,Male,79,33.16,Recruiter,Retail,High Net Worth,Yes,18
7203,7102,79,1316,11/28/2017,0,Approved,Solex,Touring,medium,large,2083.94,675.03,38482,Steven Castellaccio,Male,79,33.16,Recruiter,Retail,High Net Worth,Yes,18
7204,12369,35,1316,7/27/2017,0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,41167,Steven Castellaccio,Male,79,33.16,Recruiter,Retail,High Net Worth,Yes,18
7205,14807,0,1316,7/5/2017,1,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,33364,Steven Castellaccio,Male,79,33.16,Recruiter,Retail,High Net Worth,Yes,18
7206,1721,3,1317,11/19/2017,0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,38991,Barrett Lindley,Male,2,50.3,General Manager,Retail,Mass Customer,Yes,5
7207,4068,94,1317,10/13/2017,0,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,35470,Barrett Lindley,Male,2,50.3,General Manager,Retail,Mass Customer,Yes,5
7208,4599,42,1317,11/25/2017,1,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,38206,Barrett Lindley,Male,2,50.3,General Manager,Retail,Mass Customer,Yes,5
7209,4839,8,1317,9/17/2017,0,Approved,Solex,Road,medium,small,1703.52,1516.13,38482,Barrett Lindley,Male,2,50.3,General Manager,Retail,Mass Customer,Yes,5
7210,7595,42,1317,4/20/2017,1,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,35667,Barrett Lindley,Male,2,50.3,General Manager,Retail,Mass Customer,Yes,5
7211,11499,55,1317,10/18/2017,1,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,37838,Barrett Lindley,Male,2,50.3,General Manager,Retail,Mass Customer,Yes,5
7212,12527,78,1317,5/9/2017,0,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,42458,Barrett Lindley,Male,2,50.3,General Manager,Retail,Mass Customer,Yes,5
7213,13291,95,1317,12/20/2017,0,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,36361,Barrett Lindley,Male,2,50.3,General Manager,Retail,Mass Customer,Yes,5
7214,16438,3,1317,5/9/2017,1,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,37873,Barrett Lindley,Male,2,50.3,General Manager,Retail,Mass Customer,Yes,5
7215,2574,70,1318,6/20/2017,0,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,38193,Barbe Assender,Female,10,56.72,Senior Developer,Financial Services,Mass Customer,Yes,4
7216,3235,43,1318,12/23/2017,0,Approved,Solex,Standard,medium,medium,1151.96,649.49,34071,Barbe Assender,Female,10,56.72,Senior Developer,Financial Services,Mass Customer,Yes,4
7217,7182,53,1318,12/11/2017,0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,33259,Barbe Assender,Female,10,56.72,Senior Developer,Financial Services,Mass Customer,Yes,4
7218,11412,83,1318,8/2/2017,0,Approved,Solex,Touring,medium,large,2083.94,675.03,34079,Barbe Assender,Female,10,56.72,Senior Developer,Financial Services,Mass Customer,Yes,4
7219,11418,20,1318,12/4/2017,1,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,40670,Barbe Assender,Female,10,56.72,Senior Developer,Financial Services,Mass Customer,Yes,4
7220,12956,81,1318,10/5/2017,0,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,41533,Barbe Assender,Female,10,56.72,Senior Developer,Financial Services,Mass Customer,Yes,4
7221,16940,36,1318,4/6/2017,1,Approved,Solex,Standard,low,medium,945.04,507.58,39526,Barbe Assender,Female,10,56.72,Senior Developer,Financial Services,Mass Customer,Yes,4
7222,7090,89,1319,1/20/2017,1,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,37874,Trevor St. Paul,Male,20,67.81,,Entertainment,Mass Customer,Yes,12
7223,9742,42,1319,12/14/2017,0,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,41848,Trevor St. Paul,Male,20,67.81,,Entertainment,Mass Customer,Yes,12
7224,18899,84,1319,7/7/2017,0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,42218,Trevor St. Paul,Male,20,67.81,,Entertainment,Mass Customer,Yes,12
7225,587,82,1320,8/14/2017,0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,37337,Fae ,Female,4,39.51,,Manufacturing,High Net Worth,Yes,7
7226,10847,0,1320,2/13/2017,1,Approved,Solex,Standard,medium,medium,100.35,75.26,34556,Fae ,Female,4,39.51,,Manufacturing,High Net Worth,Yes,7
7227,13457,7,1320,3/24/2017,1,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,36361,Fae ,Female,4,39.51,,Manufacturing,High Net Worth,Yes,7
7228,17276,0,1320,9/21/2017,0,Approved,Solex,Standard,medium,medium,100.35,75.26,37874,Fae ,Female,4,39.51,,Manufacturing,High Net Worth,Yes,7
7229,18028,0,1320,9/27/2017,0,Approved,Solex,Road,medium,medium,416.98,312.74,39526,Fae ,Female,4,39.51,,Manufacturing,High Net Worth,Yes,7
7230,19739,85,1320,3/6/2017,0,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,37873,Fae ,Female,4,39.51,,Manufacturing,High Net Worth,Yes,7
7231,207,94,1321,9/9/2017,0,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,41434,Bree Domenge,Female,29,28.82,Editor,Argiculture,Affluent Customer,No,8
7232,1736,53,1321,3/6/2017,0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,35470,Bree Domenge,Female,29,28.82,Editor,Argiculture,Affluent Customer,No,8
7233,2145,62,1321,5/29/2017,1,Approved,Solex,Standard,medium,medium,478.16,298.72,34143,Bree Domenge,Female,29,28.82,Editor,Argiculture,Affluent Customer,No,8
7234,2474,49,1321,6/26/2017,0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,41064,Bree Domenge,Female,29,28.82,Editor,Argiculture,Affluent Customer,No,8
7235,4573,31,1321,2/7/2017,1,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,39031,Bree Domenge,Female,29,28.82,Editor,Argiculture,Affluent Customer,No,8
7236,8390,94,1321,5/31/2017,0,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,41434,Bree Domenge,Female,29,28.82,Editor,Argiculture,Affluent Customer,No,8
7237,16899,97,1321,9/18/2017,0,Approved,Solex,Standard,medium,large,202.62,151.96,42458,Bree Domenge,Female,29,28.82,Editor,Argiculture,Affluent Customer,No,8
7238,4110,54,1322,10/28/2017,1,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,34143,Kathye Christie,Female,37,21.53,Data Coordiator,Financial Services,Mass Customer,Yes,1
7239,5580,78,1322,10/2/2017,1,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,38206,Kathye Christie,Female,37,21.53,Data Coordiator,Financial Services,Mass Customer,Yes,1
7240,9948,37,1322,7/29/2017,0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,34071,Kathye Christie,Female,37,21.53,Data Coordiator,Financial Services,Mass Customer,Yes,1
7241,15144,96,1322,2/15/2017,0,Approved,WeareA2B,Road,low,small,1172.78,1043.77,37539,Kathye Christie,Female,37,21.53,Data Coordiator,Financial Services,Mass Customer,Yes,1
7242,2606,0,1323,4/18/2017,0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,38859,Kristofor Mockes,Male,27,35.08,Account Executive,,High Net Worth,Yes,9
7243,3863,49,1323,10/15/2017,0,Approved,Solex,Standard,medium,large,1061.56,733.58,34143,Kristofor Mockes,Male,27,35.08,Account Executive,,High Net Worth,Yes,9
7244,5556,0,1323,6/6/2017,0,Approved,OHM Cycles,Road,high,large,12.01,7.21,35160,Kristofor Mockes,Male,27,35.08,Account Executive,,High Net Worth,Yes,9
7245,7029,34,1323,8/5/2017,1,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,38693,Kristofor Mockes,Male,27,35.08,Account Executive,,High Net Worth,Yes,9
7246,8094,0,1323,10/12/2017,1,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,38859,Kristofor Mockes,Male,27,35.08,Account Executive,,High Net Worth,Yes,9
7247,17678,0,1323,9/22/2017,0,Approved,Solex,Standard,medium,medium,71.49,53.62,41245,Kristofor Mockes,Male,27,35.08,Account Executive,,High Net Worth,Yes,9
7248,19509,0,1323,11/7/2017,1,Approved,Solex,Standard,medium,medium,71.49,53.62,38573,Kristofor Mockes,Male,27,35.08,Account Executive,,High Net Worth,Yes,9
7249,3669,67,1324,7/9/2017,0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,38647,Randie Arnowitz,Female,88,45.2,Web Designer III,Manufacturing,Mass Customer,No,11
7250,4269,9,1324,5/14/2017,1,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,33549,Randie Arnowitz,Female,88,45.2,Web Designer III,Manufacturing,Mass Customer,No,11
7251,7243,60,1324,4/30/2017,0,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,40779,Randie Arnowitz,Female,88,45.2,Web Designer III,Manufacturing,Mass Customer,No,11
